"TOA5","CR1000_PB1010","CR1000","67005","CR1000.Std.27","CPU:Celestino_tower20150210kk.CR1","36111","Table1"
"TIMESTAMP","RECORD","PBID","AirTC_Max","AirTC_Min","AirTC_Avg","RH_Max","RH_Min","RH_Avg","WS_ms_Max","WS_ms_Min","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrW_N_Avg","SlrW_S_Avg","PARDen_N_Avg","PARDen_S_Avg","RainTB3_mm_Tot"
"TS","RN","","Deg C","Deg C","Deg C","%","%","%","meters/second","meters/second","meters/second","Deg","Deg","W/m^2","W/m^2","umol/s*m^2","umol/s*m^2","mm"
"","","Smp","Max","Min","Avg","Max","Min","Avg","Max","Min","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Tot"
"2015-02-15 22:25:00",635,1010,23.69,23.42,23.55,83.4,82.7,83.1,6.135,4.018,5.032,359.7,11.82,0,0,0,0,0
"2015-02-15 22:30:00",636,1010,23.79,23.45,23.55,84.4,83.3,83.6,7.899,3.979,6.114,358.9,8.76,0,0,0,0,0
"2015-02-15 22:35:00",637,1010,23.69,23.42,23.57,84.6,83.9,84.2,8.21,3.234,5.928,1.237,20.29,0,0,0,0,0
"2015-02-15 22:40:00",638,1010,23.72,23.45,23.6,84.6,84.1,84.4,8.33,3.254,6.057,0.84,9.4,0,0,0,0,0
"2015-02-15 22:45:00",639,1010,23.79,23.52,23.67,84.9,84.2,84.5,9.88,3.254,6.503,355.9,19.35,0,0,0,0,0
"2015-02-15 22:50:00",640,1010,23.72,23.45,23.59,85.2,84.1,84.9,8.78,4.038,6.143,8.11,15.03,0,0,0,0,0
"2015-02-15 22:55:00",641,1010,23.79,23.45,23.62,84.4,82.6,83.4,9.25,3.567,6.019,12.52,10.62,0,0,0,0,0
"2015-02-15 23:00:00",642,1010,23.79,23.52,23.63,83.8,82.5,83,7.977,3.959,5.905,14.7,13.15,0,0,0,0,0
"2015-02-15 23:05:00",643,1010,23.79,23.52,23.64,82.7,81.3,82.2,6.527,3.175,5.171,8.48,14.05,0,0,0,0,0
"2015-02-15 23:10:00",644,1010,23.79,23.52,23.64,82.3,80.2,81.8,7.585,3.156,5.595,7.655,10.41,0,0,0,0,0
"2015-02-15 23:15:00",645,1010,23.83,23.59,23.69,80.9,79.52,80.2,7.017,3.273,5.03,16.16,12.48,0,0,0,0,0
"2015-02-15 23:20:00",646,1010,23.86,23.62,23.75,79.89,78.88,79.37,6.958,2.313,4.884,6.301,20.18,0,0,0,0,0
"2015-02-15 23:25:00",647,1010,23.86,23.62,23.73,81.4,79.69,80.4,6.174,2.489,4.461,353.1,12.51,0,0,0,0,0
"2015-02-15 23:30:00",648,1010,23.76,23.49,23.63,83.1,81.6,82.3,6.801,2.019,4.883,1.376,17.17,0,0,0,0,0
"2015-02-15 23:35:00",649,1010,23.76,23.49,23.62,83.6,82.9,83.4,6.997,3.156,4.882,354,13.44,0,0,0,0,0
"2015-02-15 23:40:00",650,1010,23.76,23.49,23.63,83.8,83.1,83.4,7.703,3.352,5.671,6.402,12.67,0,0,0,0,0
"2015-02-15 23:45:00",651,1010,23.72,23.45,23.58,83.9,83,83.5,6.644,2.587,4.796,1.664,13.03,0,0,0,0,0
"2015-02-15 23:50:00",652,1010,23.62,23.42,23.52,83.9,83.4,83.7,6.037,2.862,4.955,358.9,15.71,0,0,0,0,0
"2015-02-15 23:55:00",653,1010,23.66,23.39,23.5,84.6,83.5,84,6.527,2.822,4.637,357.7,11.79,0,0,0,0,0
"2015-02-16 00:00:00",654,1010,23.62,23.28,23.43,85.4,84.5,85,6.723,3.489,4.796,358.4,18.53,0,0,0,0,0
"2015-02-16 00:05:00",655,1010,23.55,23.28,23.4,85.9,85.1,85.5,7.174,3.254,4.752,355.3,14.55,0,0,0,0,0
"2015-02-16 00:10:00",656,1010,23.52,23.28,23.41,85.9,84.7,85.3,7.272,2.685,5.18,1.697,17.51,0,0,0,0,0
"2015-02-16 00:15:00",657,1010,23.66,23.35,23.54,84.8,83.7,84.1,7.605,3.763,6.03,1.51,17.24,0,0,0,0,0
"2015-02-16 00:20:00",658,1010,23.83,23.49,23.61,84.6,83.7,84.1,7.977,2.94,5.713,0.103,10.86,0,0,0,0,0
"2015-02-16 00:25:00",659,1010,23.66,23.35,23.5,85.5,84.3,84.9,6.723,2.352,4.49,355.8,10.62,0,0,0,0,0
"2015-02-16 00:30:00",660,1010,23.52,23.28,23.42,85.8,84.9,85.4,7.566,3.097,4.783,359.5,18.03,0,0,0,0,0
"2015-02-16 00:35:00",661,1010,23.69,23.28,23.44,85.8,85,85.4,6.938,2.293,4.599,359.9,20,0,0,0,0,0
"2015-02-16 00:40:00",662,1010,23.49,23.25,23.37,86,85.6,85.8,6.076,2.705,4.659,0.068,10.64,0,0,0,0,0
"2015-02-16 00:45:00",663,1010,23.49,23.25,23.36,86.4,85.6,86,6.292,2.587,4.184,356.1,17.42,0,0,0,0,0
"2015-02-16 00:50:00",664,1010,23.42,23.18,23.29,86.5,86.1,86.3,6.252,3.508,4.713,359.3,10.68,0,0,0,0,0
"2015-02-16 00:55:00",665,1010,23.42,23.18,23.31,86.3,85.6,86.1,6.272,2.509,4.687,359.6,12.68,0,0,0,0,0
"2015-02-16 01:00:00",666,1010,23.59,23.22,23.33,85.9,85.4,85.7,5.468,2.019,3.922,357.7,14.18,0,0,0,0,0
"2015-02-16 01:05:00",667,1010,23.45,23.22,23.33,86.4,85.7,86.1,7.585,1.94,4.055,357.9,14.5,0,0,0,0,0
"2015-02-16 01:10:00",668,1010,23.55,23.25,23.39,85.7,85.1,85.4,6.527,3.156,4.354,352.2,11.41,0,0,0,0,0
"2015-02-16 01:15:00",669,1010,23.49,23.25,23.38,85.7,84.2,85.3,6.037,2.96,4.368,356.6,9.34,0,0,0,0,0
"2015-02-16 01:20:00",670,1010,23.49,23.28,23.36,84.8,83.7,84.2,7.036,2.332,4.512,2.63,8.76,0,0,0,0,0
"2015-02-16 01:25:00",671,1010,23.62,23.22,23.37,84.3,83.5,83.9,6.154,2.783,4.453,359.8,12.33,0,0,0,0,0
"2015-02-16 01:30:00",672,1010,23.45,23.12,23.3,85.2,84.1,84.8,6.056,2.234,4.31,2.514,7.893,0,0,0,0,0
"2015-02-16 01:35:00",673,1010,23.35,23.12,23.23,85.9,84.9,85.5,5.566,1.96,4.049,2.026,19.51,0,0,0,0,0
"2015-02-16 01:40:00",674,1010,23.32,23.01,23.17,86.3,85.5,86,4.684,2.352,3.507,356.1,11.86,0,0,0,0,0
"2015-02-16 01:45:00",675,1010,23.32,23.01,23.16,86.3,84.9,85.5,6.292,2.744,4.56,356.8,13.38,0,0,0,0,0
"2015-02-16 01:50:00",676,1010,23.42,23.12,23.22,85.3,84.7,85,5.704,2.313,4.198,1.407,18.87,0,0,0,0,0
"2015-02-16 01:55:00",677,1010,23.32,23.12,23.21,85.1,84.6,84.9,5.9,2.332,4.308,354.6,13.58,0,0,0,0,0
"2015-02-16 02:00:00",678,1010,23.45,23.12,23.3,85,84,84.3,5.998,2.666,4.097,4.244,11.99,0,0,0,0,0
"2015-02-16 02:05:00",679,1010,23.42,23.08,23.23,85.7,84.1,85.1,5.116,1.509,2.694,0.671,12.99,0,0,0,0,0
"2015-02-16 02:10:00",680,1010,23.25,23.01,23.14,85.8,85.2,85.5,4.273,2.587,3.362,349.9,13.57,0,0,0,0,0
"2015-02-16 02:15:00",681,1010,23.32,23.05,23.19,85.5,84.9,85.2,4.136,1.705,3.124,357.6,8.64,0,0,0,0,0
"2015-02-16 02:20:00",682,1010,23.32,23.05,23.16,85.9,85.3,85.6,4.371,1.627,3.165,352.4,10.78,0,0,0,0,0
"2015-02-16 02:25:00",683,1010,23.32,23.05,23.18,86.7,85.3,86,4.626,1.509,3.036,357.7,13.18,0,0,0,0,0
"2015-02-16 02:30:00",684,1010,23.32,23.08,23.2,87.1,86,86.5,4.645,0.627,3.048,357.7,11.54,0,0,0,0,0
"2015-02-16 02:35:00",685,1010,23.35,23.08,23.21,87.4,86.7,87.1,4.273,1.666,2.98,356,12.77,0,0,0,0,0
"2015-02-16 02:40:00",686,1010,23.39,23.12,23.24,87.9,87,87.4,4.371,2.058,3.153,353.6,8.18,0,0,0,0,0
"2015-02-16 02:45:00",687,1010,23.39,23.12,23.21,88.5,87.7,88,4.155,2.195,3.401,348.1,6.938,0,0,0,0,0
"2015-02-16 02:50:00",688,1010,23.45,23.05,23.19,88.6,87.6,88,4.802,2.372,3.675,349.7,16.86,0,0,0,0,0
"2015-02-16 02:55:00",689,1010,23.35,23.08,23.2,88.4,87.3,87.9,5.116,1.803,3.574,349.4,15.03,0,0,0,0,0
"2015-02-16 03:00:00",690,1010,23.35,23.12,23.23,87.9,87.2,87.4,4.978,1.98,3.806,358.5,17.47,0,0,0,0,0
"2015-02-16 03:05:00",691,1010,23.45,23.12,23.25,87.7,86.6,87.2,5.449,2.352,3.888,358.3,17.57,0,0,0,0,0
"2015-02-16 03:10:00",692,1010,23.42,23.15,23.28,87.5,86.8,87.1,5.116,2.195,3.896,3.988,7.604,0,0,0,0,0
"2015-02-16 03:15:00",693,1010,23.35,23.12,23.23,87.9,87.2,87.6,4.449,1.94,3.24,2.675,7.259,0,0,0,0,0
"2015-02-16 03:20:00",694,1010,23.32,23.08,23.19,88,87.2,87.6,5.919,2.332,4.043,358.8,16.11,0,0,0,0,0
"2015-02-16 03:25:00",695,1010,23.39,23.12,23.26,87.4,86.5,86.9,5.214,2.587,3.896,0.961,12.44,0,0,0,0,0
"2015-02-16 03:30:00",696,1010,23.39,23.18,23.27,87,86.4,86.7,4.704,2.372,3.7,358.6,8.2,0,0,0,0,0
"2015-02-16 03:35:00",697,1010,23.39,23.15,23.26,86.6,85.9,86.3,4.802,1.999,3.587,0.435,9.77,0,0,0,0,0
"2015-02-16 03:40:00",698,1010,23.42,23.12,23.24,87.1,85.9,86.4,5.233,2.254,3.682,20.04,11.47,0,0,0,0,0
"2015-02-16 03:45:00",699,1010,23.42,23.15,23.25,86.3,85.3,85.9,4.586,1.686,3.663,10.87,12.74,0,0,0,0,0
"2015-02-16 03:50:00",700,1010,23.39,23.15,23.25,86.3,85.2,85.8,4.763,1.94,3.734,15.59,11.76,0,0,0,0,0
"2015-02-16 03:55:00",701,1010,23.39,23.12,23.27,86.2,84.6,85.2,5.174,2.685,4.099,11.72,9.81,0,0,0,0,0
"2015-02-16 04:00:00",702,1010,23.49,23.22,23.33,84.9,83.3,84.2,5.214,2.666,3.966,359.3,15.2,0,0,0,0,0
"2015-02-16 04:05:00",703,1010,23.49,23.18,23.32,84.7,83.6,84,5.292,1.882,3.234,10.05,19.64,0,0,0,0,0
"2015-02-16 04:10:00",704,1010,23.39,23.15,23.28,85.1,84,84.5,4.88,2.274,3.596,11.47,11.93,0,0,0,0,0
"2015-02-16 04:15:00",705,1010,23.35,23.12,23.25,84.9,84,84.4,5.135,2.274,3.568,4.974,9.47,0,0,0,0,0
"2015-02-16 04:20:00",706,1010,23.45,23.12,23.24,84.9,84.4,84.7,4.567,1.686,3.356,7.951,9.13,0,0,0,0,0
"2015-02-16 04:25:00",707,1010,23.35,23.05,23.21,85.2,84.3,84.8,4.606,1.94,3.298,12.04,11.52,0,0,0,0,0
"2015-02-16 04:30:00",708,1010,23.35,23.08,23.22,84.8,80.3,83.9,5.88,1.94,3.751,10.73,14.85,0,0,0,0,0
"2015-02-16 04:35:00",709,1010,23.32,23.12,23.18,85,83.9,84.4,4.351,2.47,3.362,359.4,7.712,0,0,0,0,0
"2015-02-16 04:40:00",710,1010,23.28,23.05,23.15,85,84.4,84.7,4.704,2.234,3.569,358.7,15.92,0,0,0,0,0
"2015-02-16 04:45:00",711,1010,23.28,23.05,23.16,84.7,83,83.9,4.978,2.352,3.969,10.41,12.33,0,0,0,0,0
"2015-02-16 04:50:00",712,1010,23.28,23.01,23.14,84.7,83.4,84.1,4.586,2.43,3.311,5.303,16.13,0,0,0,0,0
"2015-02-16 04:55:00",713,1010,23.25,22.91,23.06,84.7,82.6,83.5,5.135,1.274,3.696,17.77,10.48,0,0,0,0,0
"2015-02-16 05:00:00",714,1010,23.45,23.05,23.19,82.8,82,82.4,6.017,2.94,4.309,9.33,8.41,0,0,0,0,0
"2015-02-16 05:05:00",715,1010,23.35,23.12,23.22,83.3,82.6,83,4.998,2.666,3.93,3.116,9.46,0,0,0,0,0
"2015-02-16 05:10:00",716,1010,23.35,22.98,23.16,84.7,83,83.9,5.194,2.156,3.497,346.6,7.328,0,0,0,0,0
"2015-02-16 05:15:00",717,1010,23.22,22.95,23.08,85.2,84.6,85,5.351,2.372,4,352.6,10.59,0,0,0,0,0
"2015-02-16 05:20:00",718,1010,23.18,22.95,23.05,85.9,85.2,85.6,5.508,2.822,3.814,353.5,9.48,0,0,0,0,0
"2015-02-16 05:25:00",719,1010,23.15,22.88,23.04,86.3,85.5,85.8,4.626,2.078,3.339,357,6.443,0,0,0,0,0
"2015-02-16 05:30:00",720,1010,23.15,22.91,23.02,86.3,85.5,85.8,4.822,2.195,3.907,357,14.78,0,0,0,0,0
"2015-02-16 05:35:00",721,1010,23.35,22.98,23.11,85.9,85.1,85.5,4.684,1.431,3.643,355.3,11.34,0,0,0,0,0
"2015-02-16 05:40:00",722,1010,23.22,22.95,23.09,86.1,85.1,85.6,4.724,1.372,3.22,354.6,8.66,0,0,0,0,0
"2015-02-16 05:45:00",723,1010,23.25,23.05,23.13,85.6,85,85.3,5.194,2.489,3.945,356.7,14.87,0,0,0,0,0
"2015-02-16 05:50:00",724,1010,23.28,23.01,23.15,85.7,85,85.3,5.606,2.92,4.081,350.8,7.544,0,0,0,0,0
"2015-02-16 05:55:00",725,1010,23.25,23.05,23.15,85.8,85.2,85.5,4.43,2.764,3.501,353.6,14.65,0,0,0,0,0
"2015-02-16 06:00:00",726,1010,23.28,23.01,23.11,86.1,85.4,85.6,4.92,2.274,3.644,358.8,15.01,0,0,0,0,0
"2015-02-16 06:05:00",727,1010,23.45,23.01,23.13,85.8,85.2,85.5,4.782,1.529,3.687,0.471,9.63,0,0,0,0,0
"2015-02-16 06:10:00",728,1010,23.25,23.01,23.13,85.8,85.3,85.5,4.292,2.038,3.363,356.9,9.7,0,0,0,0,0
"2015-02-16 06:15:00",729,1010,23.28,23.01,23.14,85.7,85.2,85.5,3.822,1.999,2.895,352.9,10.13,0,0,0,0.001,0
"2015-02-16 06:20:00",730,1010,23.25,23.05,23.15,85.6,84.9,85.3,3.94,1.94,3.03,350,6.562,0,0,0.031,0.039,0
"2015-02-16 06:25:00",731,1010,23.25,22.98,23.12,86,85,85.7,3.94,2.391,3.367,346.9,4.115,0.206,0.211,0.216,0.226,0
"2015-02-16 06:30:00",732,1010,23.32,23.01,23.13,85.8,85.3,85.5,4.116,2.313,3.357,355.6,7.839,0.334,0.334,0.595,0.608,0
"2015-02-16 06:35:00",733,1010,23.28,23.05,23.18,86,85.3,85.7,4.253,1.646,3.096,358.3,18.69,0.812,0.857,1.794,1.835,0
"2015-02-16 06:40:00",734,1010,23.32,23.08,23.18,86.1,85.4,85.8,4.43,1.862,3.033,354.4,9.82,1.04,1.046,2.989,3.031,0
"2015-02-16 06:45:00",735,1010,23.28,23.05,23.16,86.7,85.7,86.2,4.175,0.98,2.746,6.322,12.68,2.147,2.181,6.201,6.277,0
"2015-02-16 06:50:00",736,1010,23.28,23.01,23.16,86.7,84.7,85.8,4.684,1.548,3.704,9.69,9.51,3.632,3.749,10.69,10.83,0
"2015-02-16 06:55:00",737,1010,23.49,23.18,23.35,84.9,83.8,84.3,4.488,2.195,3.724,11.65,6.815,6.441,6.764,17.84,18.17,0
"2015-02-16 07:00:00",738,1010,23.62,23.28,23.4,84.8,83.7,84.1,5.037,2.234,3.755,3.619,12.1,9.67,10.17,25.24,25.76,0
"2015-02-16 07:05:00",739,1010,23.52,23.28,23.41,84.3,83.3,83.8,4.92,2.666,3.723,0.872,8.63,11.96,12.35,31.18,31.56,0
"2015-02-16 07:10:00",740,1010,23.55,23.32,23.43,84.1,83.2,83.7,4.959,2.078,3.551,0.2,13.83,21.19,22.14,53.86,54.66,0
"2015-02-16 07:15:00",741,1010,23.55,23.28,23.42,84.4,83.2,83.7,4.88,2.724,3.867,0.355,9.23,27.84,28.83,68.73,69.6,0
"2015-02-16 07:20:00",742,1010,23.52,23.25,23.39,84.8,84.2,84.4,4.939,2.097,3.658,0.328,10.23,40.46,42.82,94,96.3,0
"2015-02-16 07:25:00",743,1010,23.59,23.28,23.42,84.6,84,84.3,5.292,2.528,3.798,3.776,9.76,36.49,38.06,84.4,85.7,0
"2015-02-16 07:30:00",744,1010,23.62,23.35,23.49,84.8,84.2,84.4,4.724,2.136,3.737,358.7,9.7,49.59,51.59,111.5,112.7,0
"2015-02-16 07:35:00",745,1010,23.66,23.35,23.48,85.3,84.3,84.7,4.861,2.724,3.843,5.597,13.51,59.41,62.62,135,137.9,0
"2015-02-16 07:40:00",746,1010,23.62,23.35,23.5,85.8,84.7,85.2,4.841,1.999,3.352,7.878,10.21,43.23,44.69,101.7,102.8,0
"2015-02-16 07:45:00",747,1010,23.66,23.39,23.51,85.2,84.4,84.8,5.468,3.45,4.202,7.007,7.785,67.01,69.94,156.3,158.6,0
"2015-02-16 07:50:00",748,1010,23.76,23.42,23.61,85.4,84.2,84.7,4.92,1.921,3.41,6.169,14.63,105.4,110.4,"NAN","NAN",0
"2015-02-16 07:55:00",749,1010,23.76,23.45,23.6,85.5,84.5,84.9,4.547,2.078,3.418,10.52,12.87,47.31,48.64,103.6,104,0
"2015-02-16 08:00:00",750,1010,23.76,23.52,23.65,85.5,84.2,84.7,4.606,1.744,3.391,15.07,11.07,82.8,85.6,187,188.6,0
"2015-02-16 08:05:00",751,1010,23.83,23.59,23.69,85.2,83.9,84.5,4.116,1.568,3.229,7.596,8.68,98.4,101.9,"NAN","NAN",0
"2015-02-16 08:10:00",752,1010,24.06,23.66,23.78,85.3,83.2,84.2,4.018,1.156,2.906,0.203,17.99,120.5,124.6,277.5,282.1,0
"2015-02-16 08:15:00",753,1010,23.96,23.72,23.85,85.1,83.3,84,4.136,1.529,2.848,8.71,13.63,82.2,86.3,"NAN","NAN",0
"2015-02-16 08:20:00",754,1010,23.99,23.72,23.87,84.9,83.5,84,3.665,0.882,2.713,14.02,16.73,137.5,141.6,"NAN","NAN",0
"2015-02-16 08:25:00",755,1010,24.13,23.82,23.99,85.7,83,84,3.116,1.156,2.275,348.6,16.29,171.5,176.5,"NAN","NAN",0
"2015-02-16 08:30:00",756,1010,24.47,23.96,24.26,85.2,82.6,83.5,2.411,0.862,1.59,0.303,13.53,278.2,284.9,"NAN","NAN",0
"2015-02-16 08:35:00",757,1010,24.53,24.26,24.39,83.4,81.3,82.4,3.567,1.372,2.336,358.9,11.4,159.4,164.8,"NAN","NAN",0
"2015-02-16 08:40:00",758,1010,24.46,24.16,24.3,84.7,81.5,82.5,3.293,1.313,2.534,6.035,9.92,83.7,87.4,177.4,181.2,0
"2015-02-16 08:45:00",759,1010,24.49,24.12,24.31,85.2,81.7,83.5,3.175,1.901,2.616,21.73,9.42,240.5,245.3,"NAN","NAN",0
"2015-02-16 08:50:00",760,1010,24.93,24.42,24.71,83.4,79.74,81.4,3.763,1.078,2.559,1.058,12.24,413.9,420.4,"NAN","NAN",0
"2015-02-16 08:55:00",761,1010,24.86,24.55,24.72,83,79.63,81.4,4.116,0.843,2.8,4.588,11.33,181.8,188.9,"NAN","NAN",0
"2015-02-16 09:00:00",762,1010,24.75,24.45,24.58,83.9,80.9,82.2,4.508,1.392,3.283,358.2,17.18,203,207.8,"NAN","NAN",0
"2015-02-16 09:05:00",763,1010,24.99,24.41,24.74,83.6,78.14,80.9,4.038,1.627,2.757,347.4,9.85,538.2,543.3,"NAN","NAN",0
"2015-02-16 09:10:00",764,1010,25.63,24.79,25.2,82.2,75.13,79.7,4.116,0.412,2.172,0.111,16.2,596.2,598.3,"NAN","NAN",0
"2015-02-16 09:15:00",765,1010,25.8,25.33,25.49,79.97,74.46,77.02,3.94,0.725,2.254,2.92,14.14,240.4,246.1,"NAN","NAN",0
"2015-02-16 09:20:00",766,1010,25.46,25.02,25.26,81.5,77.87,79.82,3.783,1.882,2.779,334.8,9.82,137.2,144,"NAN","NAN",0
"2015-02-16 09:25:00",767,1010,25.12,24.65,24.85,84.1,80.1,81.7,4.39,2.293,3.217,357.1,16.74,224.1,229.1,"NAN","NAN",0
"2015-02-16 09:30:00",768,1010,25.53,24.72,25.17,84,77.63,80.7,3.744,0.823,2.714,0.713,18.5,737.2,747,"NAN","NAN",0
"2015-02-16 09:35:00",769,1010,25.83,25.36,25.62,83.4,75.13,78.88,3.352,0.804,2.245,0.817,27.01,689.3,697.5,"NAN","NAN",0
"2015-02-16 09:40:00",770,1010,26.75,25.93,26.48,81,70.63,75.15,6.076,0,1.249,32.66,38.33,473.3,481.2,"NAN","NAN",0
"2015-02-16 09:45:00",771,1010,26.61,26.14,26.36,77.09,67.93,72.91,5.566,1.352,3.664,39.63,25.36,599.9,607.7,"NAN","NAN",0
"2015-02-16 09:50:00",772,1010,26.88,26.37,26.65,72.93,67.49,69.97,6.586,1.274,3.979,37.06,19.31,470.1,477.8,"NAN","NAN",0
"2015-02-16 09:55:00",773,1010,26.68,26.17,26.38,72.93,68.03,70.36,5.312,1.744,3.717,44.1,19.59,218,225.8,"NAN","NAN",0
"2015-02-16 10:00:00",774,1010,26.44,25.86,26.14,74.76,68,70.51,11.02,2.038,5.331,32.43,15.84,569.6,574.2,"NAN","NAN",0
"2015-02-16 10:05:00",775,1010,27.08,26.27,26.76,69.55,62.92,66.32,7.115,2.117,5.137,41.9,20.03,854,851,"NAN","NAN",0
"2015-02-16 10:10:00",776,1010,27.24,26.74,27.01,70.12,64.17,66.51,5.782,1.098,3.207,40.15,30.66,507.4,509.7,"NAN","NAN",0
"2015-02-16 10:15:00",777,1010,27.07,26.16,26.55,76.24,70.08,73.37,5.527,1.588,3.598,340.8,18.88,439.3,451.5,"NAN","NAN",0
"2015-02-16 10:20:00",778,1010,26.26,25.41,25.78,77.69,75.05,76.26,6.37,2.528,4.712,347,12.99,190.9,199.6,"NAN","NAN",0
"2015-02-16 10:25:00",779,1010,25.48,25.11,25.29,77.99,75.76,76.76,5.802,2.274,4.297,5.85,11.91,235.7,238.2,"NAN","NAN",0
"2015-02-16 10:30:00",780,1010,25.82,25.21,25.63,76.7,65.35,71.96,7.056,1.823,4.839,31.55,15.96,420.7,424.7,"NAN","NAN",0
"2015-02-16 10:35:00",781,1010,26.9,25.72,26.24,72.85,66.8,70.05,5.37,1.47,3.015,28.31,26.61,796.3,801,"NAN","NAN",0
"2015-02-16 10:40:00",782,1010,27.47,26.76,27.17,68.69,59.77,63.41,9.55,2.842,6.024,44.33,14.16,784.1,782.3,"NAN","NAN",0
"2015-02-16 10:45:00",783,1010,27.68,27.04,27.3,64.74,60.44,62.5,9.07,3.626,6.616,58.92,12.6,959,968,"NAN","NAN",0
"2015-02-16 10:50:00",784,1010,28.15,27.51,27.86,64.3,58.08,60.68,8.41,2.078,5.582,59.08,17.59,991,994,"NAN","NAN",0
"2015-02-16 10:55:00",785,1010,28.52,27.51,28.02,64.73,56.22,60.43,11.13,2.548,7.422,54.65,14.13,936,945,"NAN","NAN",0
"2015-02-16 11:00:00",786,1010,28.28,27.37,27.79,65.95,60.37,62.54,9.7,3.077,6.675,55,12.87,1057,1062,"NAN","NAN",0
"2015-02-16 11:05:00",787,1010,28.21,27.57,27.95,66.02,59.56,62.48,10.76,1.921,6.247,52.61,25.06,696.8,710.9,"NAN","NAN",0
"2015-02-16 11:10:00",788,1010,28.35,27.37,27.9,65.95,58.31,60.56,8.66,0.941,5.895,61.61,13.21,685.1,694.6,"NAN","NAN",0
"2015-02-16 11:15:00",789,1010,27.67,26.55,27.13,65.17,59.49,62.76,11.43,3.959,8.26,50.25,15.8,322.7,330.8,"NAN","NAN",0
"2015-02-16 11:20:00",790,1010,27.53,26.55,27.09,66.12,61.38,63.55,10.7,4.704,7.9,44.11,23.96,1111,1120,"NAN","NAN",0
"2015-02-16 11:25:00",791,1010,28.08,27.2,27.71,66.76,59.12,62.24,8.8,0.98,4.702,36.41,26.42,902,909,"NAN","NAN",0
"2015-02-16 11:30:00",792,1010,27.94,27.43,27.66,63.82,57.16,60.41,10.96,2.901,7.413,44.59,18.9,774,786.9,"NAN","NAN",0
"2015-02-16 11:35:00",793,1010,27.6,27.13,27.37,63.71,58.21,60.79,10.51,3.116,7.006,47.14,18.79,707.4,719.8,"NAN","NAN",0
"2015-02-16 11:40:00",794,1010,27.5,27.13,27.33,64.73,59.52,61.95,8.94,4.802,6.917,56.25,12.62,593.8,615.7,"NAN","NAN",0
"2015-02-16 11:45:00",795,1010,27.33,26.66,26.93,65.88,61.86,64,11.58,3.234,6.359,61.62,18.25,245.8,254.4,"NAN","NAN",0
"2015-02-16 11:50:00",796,1010,26.86,26.42,26.62,67.77,63.58,65.49,9.66,3.881,6.536,25.98,10.35,668.2,679.2,"NAN","NAN",0
"2015-02-16 11:55:00",797,1010,27.23,26.72,26.97,67.2,63.61,65.11,9.68,4.704,7.123,21.35,12.61,785.9,811,"NAN","NAN",0
"2015-02-16 12:00:00",798,1010,26.89,26.42,26.69,68.04,64.86,66.42,7.997,3.548,6.207,16.15,11.26,566.3,588.5,"NAN","NAN",0
"2015-02-16 12:05:00",799,1010,26.82,26.15,26.46,68.75,63.68,66.63,7.703,2.411,4.962,1.446,15.7,601.4,611.6,"NAN","NAN",0
"2015-02-16 12:10:00",800,1010,27.16,26.69,26.93,68.68,63.38,65.55,7.134,2.078,4.386,22.44,16.4,512.3,534.4,"NAN","NAN",0
"2015-02-16 12:15:00",801,1010,27.26,26.72,27.04,68.14,62.63,65.28,6.527,2.979,4.791,6.05,24.19,693.4,723.4,"NAN","NAN",0
"2015-02-16 12:20:00",802,1010,27.16,26.62,26.81,67.7,62.5,65.43,7.154,1.627,5.066,9.76,18.89,369.3,390.4,"NAN","NAN",0
"2015-02-16 12:25:00",803,1010,27.26,26.52,26.99,69.6,61.48,65.98,5.331,1.744,3.706,19.3,27.23,416.3,615.3,"NAN","NAN",0
"2015-02-16 12:30:00",804,1010,27.23,26.55,26.84,67.2,63.61,65.26,7.272,2.038,4.873,14.78,15.34,490.7,511.5,"NAN","NAN",0
"2015-02-16 12:35:00",805,1010,27.91,26.82,27.53,69.73,59.52,63.67,9.04,1.529,5.15,47.71,17.09,966,1001,"NAN","NAN",0
"2015-02-16 12:40:00",806,1010,28.01,26.93,27.45,65.41,60.1,62.71,10.8,1.921,6.332,24.36,17.64,306.9,326,"NAN","NAN",0
"2015-02-16 12:45:00",807,1010,27.03,26.56,26.77,67.47,63.82,65.65,8.88,2.607,5.836,3.173,18.12,361.6,420.1,"NAN","NAN",0
"2015-02-16 12:50:00",808,1010,27.37,26.22,26.66,69.12,63.38,66.53,7.213,0.686,4.524,32.36,26.05,702.2,782.4,"NAN","NAN",0
"2015-02-16 12:55:00",809,1010,27.77,27.4,27.57,69.12,61.79,64.39,6.135,1.156,3.982,24.03,14.43,818,867,"NAN","NAN",0
"2015-02-16 13:00:00",810,1010,28.48,27.67,28.14,70.31,59.66,63.06,5.998,1.098,3.165,358.1,19.88,869,917,"NAN","NAN",0
"2015-02-16 13:05:00",811,1010,28.45,27.91,28.17,66.12,58.75,62.34,10.39,0.764,4.791,23.63,21.18,569.8,727.8,"NAN","NAN",0
"2015-02-16 13:10:00",812,1010,28.08,27.27,27.54,64.09,60.44,62.2,10.8,3.94,6.885,29.06,10.21,318.9,541.4,"NAN","NAN",0
